          0.00007888          0.03233354
          0.00002731          0.03236086
          0.00001678          0.03237764
          0.00024261          0.03262025
          0.00025385          0.03287411
          0.00065103          0.03352513
          0.00047273          0.03399786
          0.00073812          0.03473599
          0.00003394          0.03476992
          0.00001092          0.03478084
          0.00014966          0.03493050
          0.00012075          0.03505125
          0.00014682          0.03519807
          0.00019090          0.03538897
          0.00004186          0.03543084
          0.00055533          0.03598617
          0.00004766          0.03603383
          0.00012572          0.03615954
          0.00001792          0.03617747
          0.00023758          0.03641504
          0.00008887          0.03650392
          0.00010316          0.03660707
          0.00003159          0.03663867
          0.00000314          0.03664180
          0.00011135          0.03675315
          0.00018717          0.03694033
          0.00036208          0.03730241
          0.00041461          0.03771702
          0.00009534          0.03781236
          0.00095142          0.03876378
          0.00046399          0.03922778
          0.00066219          0.03988997
          0.00083185          0.04072182
          0.00000075          0.04072257
          0.00012609          0.04084865
          0.00011925          0.04096790
          0.00004426          0.04101215
          0.00004547          0.04105763
          0.00017188          0.04122951
          0.00062425          0.04185375
          0.00017744          0.04203119
          0.00028544          0.04231663
          0.00019970          0.04251633
          0.00037107          0.04288740
          0.00014033          0.04302773
          0.00000523          0.04303296
          0.00032679          0.04335974
          0.00007011          0.04342985
          0.00003629          0.04346615
          0.00009616          0.04356231
          0.00015364          0.04371594
          0.00002618          0.04374212
          0.00055123          0.04429335
          0.00049587          0.04478922
          0.00016884          0.04495806
          0.00001239          0.04497045
          0.00044796          0.04541841
          0.00022002          0.04563843
          0.00021833          0.04585676
          0.00027792          0.04613468
          0.00019041          0.04632509
          0.00015955          0.04648464
          0.00015383          0.04663847
          0.00000400          0.04664247
          0.00002117          0.04666363
          0.00005084          0.04671447
          0.00008002          0.04679449
          0.00031260          0.04710709
          0.00012721          0.04723430
          0.00057616          0.04781045
          0.00008714          0.04789760
          0.00038973          0.04828733
          0.00018641          0.04847374
          0.00082911          0.04930285
          0.00068272          0.04998557
          0.00034027          0.05032583
          0.00024582          0.05057166
          0.00007987          0.05065153
          0.00007704          0.05072857
          0.00029823          0.05102680
          0.00000138          0.05102818
          0.00013641          0.05116459
          0.00053608          0.05170067
          0.00009353          0.05179421
          0.00014585          0.05194006
          0.00052846          0.05246852
          0.00028953          0.05275805
          0.00025639          0.05301444
          0.00033873          0.05335317
          0.00010196          0.05345513
          0.00015670          0.05361183
          0.00012925          0.05374108
          0.00008620          0.05382727
          0.00008585          0.05391313
          0.00000031          0.05391343
          0.00007430          0.05398774
          0.00004208          0.05402982
          0.00012164          0.05415146
          0.00008982          0.05424128
          0.00008017          0.05432145
          0.00040574          0.05472719
          0.00005242          0.05477961
          0.00033629          0.05511590
          0.00068942          0.05580532
          0.00000976          0.05581508
          0.00007167          0.05588675
          0.00000172          0.05588847
          0.00002512          0.05591358
          0.00027401          0.05618760
          0.00006340          0.05625100
          0.00060931          0.05686031
          0.00017737          0.05703767
          0.00039455          0.05743223
          0.00006969          0.05750192
          0.00004230          0.05754422
          0.00019363          0.05773785
          0.00042001          0.05815786
          0.00018196          0.05833982
          0.00006063          0.05840045
          0.00024705          0.05864750
          0.00021626          0.05886375
          0.00041997          0.05928373
          0.00010034          0.05938406
          0.00066604          0.06005011
          0.00003107          0.06008118
          0.00017013          0.06025131
          0.00001487          0.06026618
          0.00000321          0.06026939
          0.00019001          0.06045940
          0.00021006          0.06066946
          0.00005302          0.06072248
          0.00009619          0.06081868
          0.00012814          0.06094681
          0.00060276          0.06154958
          0.00002148          0.06157106
          0.00001846          0.06158952
          0.00005572          0.06164523
          0.00017881          0.06182404
          0.00002970          0.06185374
          0.00020605          0.06205979
          0.00000521          0.06206500
          0.00019017          0.06225517
          0.00015024          0.06240541
          0.00010393          0.06250934
          0.00002777          0.06253711
          0.00008560          0.06262271
          0.00007247          0.06269518
          0.00005391          0.06274909
          0.00023711          0.06298620
          0.00009841          0.06308461
          0.00006767          0.06315228
          0.00067498          0.06382727
          0.00004949          0.06387676
          0.00021440          0.06409116
          0.00027821          0.06436937
          0.00048236          0.06485172
          0.00032095          0.06517267
          0.00037365          0.06554632
          0.00078686          0.06633318
          0.00001426          0.06634744
          0.00001314          0.06636057
          0.00006989          0.06643047
          0.00040474          0.06683521
          0.00028659          0.06712180
          0.00016952          0.06729132
          0.00030464          0.06759596
          0.00017842          0.06777437
          0.00005701          0.06783138
          0.00008338          0.06791476
          0.00007726          0.06799202
          0.00006917          0.06806119
          0.00050057          0.06856175
          0.00021156          0.06877331
          0.00009224          0.06886555
          0.00005737          0.06892292
          0.00022966          0.06915258
          0.00017869          0.06933127
          0.00033897          0.06967024
          0.00015913          0.06982937
          0.00007187          0.06990124
          0.00006088          0.06996213
          0.00010113          0.07006325
          0.00005560          0.07011885
          0.00029661          0.07041546
          0.00029794          0.07071341
          0.00001340          0.07072681
          0.00084386          0.07157067
          0.00003600          0.07160667
          0.00016988          0.07177655
          0.00004889          0.07182544
          0.00030489          0.07213033
          0.00039774          0.07252807
          0.00009664          0.07262471
          0.00025761          0.07288231
          0.00004857          0.07293089
          0.00002397          0.07295486
          0.00004536          0.07300022
          0.00001948          0.07301970
          0.00004508          0.07306478
          0.00006562          0.07313041
          0.00005022          0.07318063
          0.00006695          0.07324759
          0.00001853          0.07326612
          0.00002702          0.07329314
          0.00004646          0.07333960
          0.00000096          0.07334056
          0.00001704          0.07335761
          0.00000544          0.07336304
          0.00000783          0.07337087
          0.00008642          0.07345729
          0.00004617          0.07350346
          0.00020992          0.07371338
          0.00005377          0.07376716
          0.00003974          0.07380690
          0.00023239          0.07403929
          0.00012696          0.07416624
          0.00032858          0.07449482
          0.00005286          0.07454768
          0.00027694          0.07482462
          0.00034491          0.07516953
          0.00033489          0.07550442
          0.00004009          0.07554451
          0.00003704          0.07558155
          0.00017375          0.07575530
          0.00013713          0.07589242
          0.00001289          0.07590531
          0.00004309          0.07594841
          0.00008529          0.07603370
          0.00001224          0.07604594
          0.00003451          0.07608045
          0.00003703          0.07611747
          0.00001768          0.07613515
          0.00019654          0.07633168
          0.00000454          0.07633623
          0.00018204          0.07651827
          0.00000773          0.07652600
          0.00042404          0.07695004
          0.00025381          0.07720385
          0.00026409          0.07746794
          0.00001002          0.07747796
          0.00019034          0.07766830
          0.00017057          0.07783886
          0.00002169          0.07786055
          0.00007466          0.07793521
          0.00051295          0.07844815
          0.00001545          0.07846360
          0.00001809          0.07848169
          0.00006912          0.07855082
          0.00004102          0.07859184
          0.00014752          0.07873936
          0.00008160          0.07882096
          0.00008168          0.07890263
          0.00034508          0.07924771
          0.00004986          0.07929757
          0.00001492          0.07931249
          0.00021492          0.07952741
          0.00030114          0.07982855
          0.00006026          0.07988880
          0.00088316          0.08077197
          0.00000314          0.08077511
          0.00018636          0.08096147
          0.00021150          0.08117297
          0.00007146          0.08124443
          0.00037929          0.08162372
          0.00015426          0.08177798
          0.00000430          0.08178228
          0.00001490          0.08179719
          0.00011223          0.08190942
          0.00008936          0.08199878
          0.00024840          0.08224718
          0.00038325          0.08263043
          0.00001721          0.08264764
          0.00003668          0.08268432
          0.00012587          0.08281018
          0.00000391          0.08281409
          0.00025715          0.08307124
          0.00023621          0.08330745
          0.00021756          0.08352501
          0.00014244          0.08366745
          0.00006098          0.08372843
          0.00010546          0.08383389
          0.00009978          0.08393367
          0.00044120          0.08437487
          0.00014430          0.08451917
          0.00001347          0.08453264
          0.00002537          0.08455801
          0.00009789          0.08465590
          0.00053072          0.08518662
          0.00031329          0.08549991
          0.00001635          0.08551626
          0.00038613          0.08590239
          0.00014468          0.08604706
          0.00003007          0.08607714
          0.00023709          0.08631423
          0.00030269          0.08661691
          0.00004714          0.08666406
          0.00001607          0.08668013
          0.00006855          0.08674868
          0.00030837          0.08705705
          0.00017808          0.08723513
          0.00000259          0.08723772
          0.00011563          0.08735334
          0.00006743          0.08742078
          0.00001506          0.08743583
          0.00018785          0.08762369
          0.00060748          0.08823117
          0.00002492          0.08825609
          0.00031066          0.08856675
          0.00010495          0.08867171
          0.00003953          0.08871124
          0.00014738          0.08885863
          0.00046564          0.08932426
          0.00022127          0.08954554
          0.00033420          0.08987974
          0.00046379          0.09034353
          0.00008105          0.09042458
          0.00007595          0.09050052
          0.00001584          0.09051636
          0.00008859          0.09060495
          0.00005194          0.09065688
          0.00077556          0.09143244
          0.00022397          0.09165641
          0.00009941          0.09175582
          0.00009871          0.09185453
          0.00007678          0.09193131
          0.00007646          0.09200777
          0.00082245          0.09283022
          0.00002615          0.09285638
          0.00035390          0.09321028
          0.00038027          0.09359055
          0.00008689          0.09367743
          0.00068601          0.09436344
          0.00019370          0.09455714
          0.00014207          0.09469921
          0.00008302          0.09478224
          0.00009736          0.09487960
          0.00027692          0.09515652
          0.00038507          0.09554159
          0.00023349          0.09577507
          0.00022704          0.09600212
          0.00008592          0.09608804
          0.00022401          0.09631205
          0.00039892          0.09671097
          0.00004570          0.09675667
          0.00008801          0.09684468
          0.00047033          0.09731501
          0.00006064          0.09737565
          0.00030454          0.09768019
          0.00009624          0.09777643
          0.00004559          0.09782202
          0.00015994          0.09798196
          0.00010363          0.09808558
          0.00045768          0.09854326
          0.00000274          0.09854600
          0.00000632          0.09855233
          0.00040776          0.09896008
          0.00032600          0.09928608
          0.00016665          0.09945274
          0.00005752          0.09951025
          0.00027856          0.09978881
          0.00012491          0.09991372
          0.00009801          0.10001173
          0.00035214          0.10036387
          0.00000932          0.10037319
          0.00012551          0.10049870
          0.00004725          0.10054596
          0.00000901          0.10055496
          0.00010997          0.10066493
          0.00000512          0.10067005
          0.00076812          0.10143817
          0.00006294          0.10150111
          0.00002998          0.10153109
          0.00025632          0.10178741
          0.00098216          0.10276957
          0.00013975          0.10290931
          0.00000846          0.10291777
          0.00019650          0.10311427
          0.00018192          0.10329619
          0.00013306          0.10342925
          0.00016467          0.10359393
          0.00043412          0.10402804
          0.00001375          0.10404179
          0.00008039          0.10412219
          0.00065360          0.10477579
          0.00062243          0.10539822
          0.00004712          0.10544534
          0.00069654          0.10614188
          0.00010296          0.10624483
          0.00016795          0.10641278
          0.00039604          0.10680882
          0.00061486          0.10742369
          0.00000221          0.10742590
          0.00023433          0.10766023
          0.00044995          0.10811018
          0.00010042          0.10821059
          0.00021656          0.10842715
          0.00005371          0.10848086
          0.00009436          0.10857521
          0.00037766          0.10895287
          0.00000244          0.10895532
          0.00000497          0.10896029
          0.00003395          0.10899424
          0.00001538          0.10900962
          0.00004428          0.10905390
          0.00027882          0.10933271
          0.00030144          0.10963416
          0.00006577          0.10969993
          0.00023143          0.10993135
          0.00002154          0.10995289
          0.00022216          0.11017506
          0.00009505          0.11027011
          0.00018788          0.11045799
          0.00021861          0.11067661
          0.00049649          0.11117309
          0.00027177          0.11144486
          0.00001462          0.11145948
          0.00042496          0.11188444
          0.00007846          0.11196290
          0.00005152          0.11201442
          0.00018256          0.11219698
          0.00007322          0.11227020
          0.00030039          0.11257058
          0.00007354          0.11264413
          0.00050822          0.11315234
          0.00012794          0.11328028
          0.00030723          0.11358751
          0.00005158          0.11363909
          0.00042028          0.11405937
          0.00006478          0.11412415
          0.00032331          0.11444746
          0.00006091          0.11450837
          0.00020933          0.11471770
          0.00007550          0.11479320
          0.00003200          0.11482519
          0.00032222          0.11514741
          0.00000781          0.11515522
          0.00003955          0.11519477
          0.00004402          0.11523879
          0.00000717          0.11524596
          0.00018295          0.11542892
          0.00048393          0.11591285
          0.00034484          0.11625769
          0.00028408          0.11654178
          0.00023611          0.11677788
          0.00013141          0.11690929
          0.00030246          0.11721176
          0.00016675          0.11737850
          0.00019612          0.11757463
          0.00021320          0.11778783
          0.00051064          0.11829847
          0.00005619          0.11835466
          0.00018231          0.11853697
          0.00039517          0.11893214
          0.00000668          0.11893882
          0.00011222          0.11905104
          0.00009360          0.11914464
          0.00005854          0.11920317
          0.00010373          0.11930691
          0.00011733          0.11942424
          0.00054836          0.11997260
          0.00055689          0.12052950
          0.00047705          0.12100654
          0.00037394          0.12138048
          0.00002300          0.12140348
          0.00027940          0.12168288
          0.00007840          0.12176128
          0.00023705          0.12199833
          0.00003684          0.12203517
          0.00000843          0.12204360
          0.00023512          0.12227872
          0.00018458          0.12246330
          0.00010011          0.12256341
          0.00008975          0.12265316
          0.00006758          0.12272074
          0.00085289          0.12357364
          0.00016568          0.12373932
          0.00029753          0.12403685
          0.00005101          0.12408786
          0.00073185          0.12481971
          0.00035401          0.12517372
          0.00032516          0.12549888
          0.00005841          0.12555729
          0.00000966          0.12556695
          0.00000528          0.12557222
          0.00000598          0.12557820
          0.00022587          0.12580407
          0.00006368          0.12586775
          0.00045773          0.12632548
          0.00019098          0.12651646
          0.00011585          0.12663230
          0.00004713          0.12667943
          0.00037824          0.12705768
          0.00009552          0.12715320
          0.00021873          0.12737193
          0.00015698          0.12752891
          0.00029998          0.12782889
          0.00051074          0.12833963
          0.00001143          0.12835106
          0.00033131          0.12868237
          0.00002103          0.12870339
          0.00017666          0.12888005
          0.00002928          0.12890934
          0.00006616          0.12897549
          0.00016667          0.12914216
          0.00006493          0.12920710
          0.00017291          0.12938001
          0.00101774          0.13039775
          0.00009042          0.13048817
          0.00011438          0.13060255
          0.00043010          0.13103265
          0.00026243          0.13129508
          0.00013994          0.13143502
          0.00005622          0.13149124
          0.00006944          0.13156068
          0.00028226          0.13184294
          0.00005657          0.13189951
          0.00048598          0.13238548
          0.00048791          0.13287340
          0.00034437          0.13321777
          0.00011089          0.13332866
          0.00013510          0.13346377
          0.00048547          0.13394924
          0.00011360          0.13406285
          0.00082930          0.13489215
          0.00001317          0.13490532
          0.00002361          0.13492893
          0.00033387          0.13526280
          0.00005324          0.13531604
          0.00000856          0.13532460
          0.00060437          0.13592897
          0.00044474          0.13637371
          0.00045633          0.13683003
          0.00007895          0.13690898
          0.00018604          0.13709502
          0.00053715          0.13763217
          0.00007947          0.13771164
          0.00015455          0.13786620
          0.00012731          0.13799351
          0.00005400          0.13804751
          0.00002583          0.13807334
          0.00015489          0.13822823
          0.00000175          0.13822997
          0.00036286          0.13859283
          0.00045435          0.13904718
          0.00017615          0.13922333
          0.00029368          0.13951701
          0.00006832          0.13958533
          0.00003032          0.13961565
          0.00012598          0.13974163
          0.00039764          0.14013928
          0.00043259          0.14057186
          0.00088086          0.14145273
          0.00004301          0.14149574
          0.00009202          0.14158776
          0.00014758          0.14173534
          0.00016863          0.14190396
          0.00016409          0.14206806
          0.00008780          0.14215586
          0.00017219          0.14232805
          0.00018908          0.14251713
          0.00002928          0.14254642
          0.00012591          0.14267232
          0.00029038          0.14296271
          0.00034963          0.14331234
          0.00021665          0.14352899
          0.00017373          0.14370272
          0.00033254          0.14403527
          0.00008485          0.14412012
          0.00010102          0.14422114
          0.00028116          0.14450230
          0.00001279          0.14451509
          0.00040837          0.14492346
          0.00014627          0.14506973
          0.00014503          0.14521475
          0.00030347          0.14551823
          0.00004477          0.14556300
          0.00000548          0.14556848
          0.00011589          0.14568437
          0.00010177          0.14578615
          0.00025688          0.14604303
          0.00002439          0.14606742
          0.00001461          0.14608203
          0.00029918          0.14638122
          0.00012642          0.14650764
          0.00003529          0.14654293
          0.00086447          0.14740740
          0.00015206          0.14755946
          0.00014644          0.14770590
          0.00001983          0.14772573
          0.00002402          0.14774974
          0.00008337          0.14783311
          0.00008713          0.14792024
          0.00002770          0.14794794
          0.00002755          0.14797548
          0.00035524          0.14833072
          0.00021230          0.14854303
          0.00006861          0.14861163
          0.00081647          0.14942810
          0.00024550          0.14967360
          0.00038165          0.15005525
          0.00039623          0.15045148
          0.00037571          0.15082719
          0.00107356          0.15190075
          0.00015550          0.15205625
          0.00038235          0.15243860
          0.00095813          0.15339673
          0.00019173          0.15358846
          0.00003335          0.15362181
          0.00000359          0.15362540
          0.00007326          0.15369866
          0.00005647          0.15375513
          0.00008221          0.15383734
          0.00020629          0.15404363
          0.00030680          0.15435042
          0.00063713          0.15498756
          0.00022731          0.15521486
          0.00004973          0.15526459
          0.00046081          0.15572541
          0.00001756          0.15574297
          0.00011889          0.15586186
          0.00004017          0.15590202
          0.00022621          0.15612823
          0.00008792          0.15621615
          0.00012365          0.15633980
          0.00017773          0.15651753
          0.00051624          0.15703377
          0.00008100          0.15711477
          0.00027244          0.15738721
          0.00035199          0.15773920
          0.00000187          0.15774107
          0.00005465          0.15779572
          0.00003386          0.15782958
          0.00014699          0.15797657
          0.00015854          0.15813511
          0.00017555          0.15831066
          0.00016860          0.15847926
          0.00021039          0.15868965
          0.00054129          0.15923094
          0.00007134          0.15930228
          0.00008985          0.15939213
          0.00046092          0.15985305
          0.00001964          0.15987269
          0.00029162          0.16016431
          0.00010398          0.16026829
          0.00015916          0.16042745
          0.00038414          0.16081159
          0.00016559          0.16097719
          0.00023901          0.16121620
          0.00004632          0.16126252
          0.00006858          0.16133110
          0.00000847          0.16133957
          0.00018754          0.16152711
          0.00014191          0.16166902
          0.00069940          0.16236842
          0.00032016          0.16268858
          0.00011163          0.16280021
          0.00009961          0.16289982
          0.00002295          0.16292277
          0.00010751          0.16303028
          0.00008678          0.16311706
          0.00010893          0.16322599
          0.00007165          0.16329764
          0.00020858          0.16350622
          0.00006805          0.16357427
          0.00032871          0.16390298
          0.00039071          0.16429369
          0.00002230          0.16431599
          0.00021655          0.16453254
          0.00010131          0.16463385
          0.00024292          0.16487677
          0.00003090          0.16490767
          0.00051228          0.16541995
          0.00059382          0.16601376
          0.00014480          0.16615856
          0.00012242          0.16628099
          0.00044056          0.16672154
          0.00007616          0.16679770
          0.00033414          0.16713184
          0.00004890          0.16718075
          0.00007598          0.16725673
          0.00013985          0.16739658
          0.00019866          0.16759523
          0.00023157          0.16782681
          0.00004454          0.16787135
          0.00003396          0.16790531
          0.00018634          0.16809165
          0.00017061          0.16826226
          0.00003235          0.16829462
          0.00033717          0.16863179
          0.00007887          0.16871065
          0.00025353          0.16896419
          0.00082222          0.16978641
          0.00009993          0.16988634
          0.00016680          0.17005314
          0.00009106          0.17014420
          0.00044536          0.17058956
          0.00057707          0.17116663
          0.00029663          0.17146326
          0.00009675          0.17156001
          0.00002286          0.17158287
          0.00004240          0.17162527
          0.00044385          0.17206912
          0.00012998          0.17219910
          0.00009332          0.17229243
          0.00011357          0.17240599
          0.00078702          0.17319302
          0.00002625          0.17321927
          0.00000954          0.17322881
          0.00030515          0.17353396
          0.00002793          0.17356189
          0.00007358          0.17363547
          0.00005628          0.17369175
          0.00012463          0.17381638
          0.00025023          0.17406661
          0.00044947          0.17451608
          0.00061578          0.17513186
          0.00048745          0.17561931
          0.00042019          0.17603950
          0.00008508          0.17612458
          0.00007187          0.17619645
          0.00020085          0.17639729
          0.00013152          0.17652881
          0.00004820          0.17657701
          0.00021970          0.17679671
          0.00029346          0.17709017
          0.00011593          0.17720610
          0.00012262          0.17732872
          0.00013886          0.17746759
          0.00010304          0.17757063
          0.00051493          0.17808556
          0.00013091          0.17821647
          0.00012155          0.17833802
          0.00041158          0.17874960
          0.00030103          0.17905063
          0.00023848          0.17928910
          0.00010064          0.17938974
          0.00017653          0.17956627
          0.00059151          0.18015779
          0.00004886          0.18020665
          0.00059928          0.18080593
          0.00005743          0.18086337
          0.00004749          0.18091086
          0.00001362          0.18092448
          0.00032780          0.18125228
          0.00073736          0.18198964
          0.00017959          0.18216923
          0.00023479          0.18240402
          0.00007650          0.18248052
          0.00001865          0.18249916
          0.00000615          0.18250531
          0.00001927          0.18252458
          0.00025070          0.18277528
          0.00001864          0.18279391
          0.00018153          0.18297545
          0.00006831          0.18304376
          0.00008623          0.18312999
          0.00017739          0.18330737
          0.00048559          0.18379297
          0.00013851          0.18393147
          0.00009614          0.18402761
          0.00024786          0.18427547
          0.00009693          0.18437241
          0.00007858          0.18445099
          0.00039879          0.18484978
          0.00032969          0.18517946
          0.00026962          0.18544908
          0.00004086          0.18548994
          0.00029307          0.18578301
          0.00008608          0.18586909
          0.00010971          0.18597880
          0.00013621          0.18611500
          0.00023630          0.18635131
          0.00041976          0.18677107
          0.00002606          0.18679712
          0.00003955          0.18683667
          0.00025652          0.18709319
          0.00012416          0.18721735
          0.00016553          0.18738288
          0.00041336          0.18779624
          0.00009761          0.18789385
          0.00025702          0.18815086
          0.00047133          0.18862220
          0.00026908          0.18889128
          0.00004800          0.18893928
          0.00034012          0.18927939
          0.00059346          0.18987286
          0.00054346          0.19041631
          0.00007112          0.19048743
          0.00014851          0.19063594
          0.00029806          0.19093400
          0.00010843          0.19104243
          0.00053774          0.19158017
          0.00008640          0.19166657
          0.00015846          0.19182503
          0.00007480          0.19189983
          0.00000182          0.19190165
          0.00016705          0.19206870
          0.00119781          0.19326651
          0.00003841          0.19330492
          0.00002652          0.19333144
          0.00005727          0.19338871
          0.00012101          0.19350972
          0.00036896          0.19387868
          0.00024415          0.19412282
          0.00015367          0.19427649
          0.00010875          0.19438524
          0.00007650          0.19446175
          0.00010715          0.19456889
          0.00016024          0.19472913
          0.00040767          0.19513680
          0.00018834          0.19532515
          0.00014982          0.19547497
          0.00006779          0.19554276
          0.00016692          0.19570967
          0.00047014          0.19617981
          0.00068627          0.19686608
          0.00030802          0.19717411
          0.00039909          0.19757320
          0.00032121          0.19789440
          0.00018624          0.19808064
          0.00010611          0.19818675
          0.00012748          0.19831422
          0.00012178          0.19843601
          0.00012660          0.19856260
          0.00032123          0.19888383
          0.00015193          0.19903576
          0.00014458          0.19918034
          0.00001850          0.19919884
          0.00053255          0.19973139
          0.00022459          0.19995598
          0.00011363          0.20006961
          0.00007491          0.20014453
          0.00002282          0.20016735
          0.00038629          0.20055364
          0.00046618          0.20101982
          0.00022201          0.20124183
          0.00011141          0.20135323
          0.00005133          0.20140456
          0.00025398          0.20165854
          0.00001214          0.20167068
          0.00039804          0.20206873
          0.00087151          0.20294023
          0.00077369          0.20371392
          0.00015636          0.20387028
          0.00004973          0.20392001
          0.00006375          0.20398376
          0.00032791          0.20431167
          0.00049009          0.20480176
          0.00048959          0.20529135
          0.00001009          0.20530144
          0.00044131          0.20574275
          0.00013192          0.20587467
          0.00002587          0.20590054
          0.00012173          0.20602227
          0.00029939          0.20632166
          0.00017102          0.20649268
          0.00064903          0.20714171
          0.00018472          0.20732643
          0.00003338          0.20735981
          0.00036379          0.20772361
          0.00000154          0.20772515
          0.00027674          0.20800188
          0.00014311          0.20814499
          0.00058870          0.20873369
          0.00015157          0.20888526
          0.00026556          0.20915082
          0.00011437          0.20926519
          0.00016151          0.20942670
          0.00004880          0.20947550
          0.00000389          0.20947939
          0.00063865          0.21011804
          0.00005224          0.21017029
          0.00031796          0.21048825
          0.00032875          0.21081699
          0.00035332          0.21117031
          0.00000756          0.21117787
          0.00003633          0.21121420
          0.00023079          0.21144499
          0.00027838          0.21172337
          0.00081606          0.21253943
          0.00062740          0.21316683
          0.00028576          0.21345259
          0.00010366          0.21355625
          0.00018818          0.21374442
          0.00028827          0.21403270
          0.00030263          0.21433533
          0.00043205          0.21476738
          0.00031155          0.21507893
          0.00003324          0.21511217
          0.00035407          0.21546624
          0.00032132          0.21578756
          0.00046613          0.21625370
          0.00038802          0.21664172
          0.00005523          0.21669695
          0.00039741          0.21709436
          0.00031196          0.21740632
          0.00010049          0.21750680
          0.00008419          0.21759099
          0.00011533          0.21770632
          0.00009023          0.21779655
          0.00036355          0.21816010
          0.00079205          0.21895215
          0.00017682          0.21912897
          0.00028394          0.21941291
          0.00071550          0.22012841
          0.00020231          0.22033072
          0.00004251          0.22037324
          0.00030856          0.22068180
          0.00014600          0.22082780
          0.00005220          0.22088000
          0.00009757          0.22097757
          0.00019830          0.22117588
          0.00023932          0.22141520
          0.00001618          0.22143138
          0.00011805          0.22154943
          0.00007148          0.22162091
          0.00005255          0.22167346
          0.00026469          0.22193814
          0.00013134          0.22206949
          0.00035281          0.22242229
          0.00028260          0.22270489
          0.00006842          0.22277330
          0.00057718          0.22335048
          0.00000263          0.22335312
          0.00002512          0.22337824
          0.00046372          0.22384196
          0.00002103          0.22386299
          0.00013977          0.22400276
          0.00029271          0.22429547
          0.00017649          0.22447196
          0.00001262          0.22448458
          0.00004818          0.22453275
          0.00010644          0.22463919
          0.00006568          0.22470487
          0.00000844          0.22471332
          0.00037223          0.22508555
          0.00068759          0.22577313
          0.00008447          0.22585760
          0.00009298          0.22595058
          0.00000114          0.22595172
          0.00002654          0.22597826
          0.00020509          0.22618335
          0.00021041          0.22639375
          0.00052591          0.22691966
          0.00025552          0.22717518
          0.00145901          0.22863420
          0.00003768          0.22867188
          0.00015413          0.22882601
          0.00014710          0.22897311
          0.00002578          0.22899888
          0.00007792          0.22907681
          0.00015598          0.22923279
          0.00045376          0.22968654
          0.00009399          0.22978053
          0.00027141          0.23005194
          0.00022890          0.23028084
          0.00062729          0.23090812
          0.00020623          0.23111435
          0.00005625          0.23117060
          0.00019768          0.23136828
          0.00009439          0.23146267
          0.00012636          0.23158903
          0.00018064          0.23176968
          0.00001567          0.23178535
          0.00083411          0.23261946
          0.00000888          0.23262834
          0.00047474          0.23310308
          0.00048219          0.23358527
          0.00015468          0.23373994
          0.00020668          0.23394663
          0.00084449          0.23479112
          0.00017039          0.23496151
          0.00027985          0.23524136
          0.00072171          0.23596307
          0.00013578          0.23609886
          0.00017398          0.23627283
          0.00000851          0.23628134
          0.00016395          0.23644529
          0.00049667          0.23694196
          0.00037032          0.23731228
          0.00092338          0.23823565
          0.00040331          0.23863896
          0.00003266          0.23867161
          0.00121906          0.23989067
          0.00012884          0.24001951
          0.00013291          0.24015242
          0.00020164          0.24035407
          0.00014407          0.24049814
          0.00027662          0.24077476
          0.00027969          0.24105445
          0.00091648          0.24197092
          0.00001729          0.24198822
          0.00050453          0.24249275
          0.00015777          0.24265052
          0.00000112          0.24265164
          0.00140841          0.24406004
